Syntax version=4
Sat Mar 16 08:56:33 2019
Starting process (2143480 clocks per sec)

LogRawData=false
VarHeader=1
D:		GlobalCommand	jointSet.JOINT1	jointSet.JOINT2	jointSet.JOINT3	jointSet.JOINT4	jointSet.JOINT5	jointMeasured.JOINT1	jointMeasured.JOINT2	jointMeasured.JOINT3	jointMeasured.JOINT4	jointMeasured.JOINT5	meaPosition.P.x	meaPosition.P.y	meaPosition.P.z	msTicks	Int_Cnt	dstPosition.P.x	dstPosition.P.y	dstPosition.P.z	TEST	CAL	BASE.DcMotor.State.measuredError	SHLDR.DcMotor.State.measuredError	ELBOW.DcMotor.State.measuredError	PITCH.DcMotor.State.measuredError	ROLL.DcMotor.State.measuredError	sqr_euclideDistance
D:	time(ms)	(0x20000024,1)	(0x200005d0,6)	(0x200005d4,6)	(0x200005d8,6)	(0x200005dc,6)	(0x200005e0,6)	(0x200005e4,6)	(0x200005e8,6)	(0x200005ec,6)	(0x200005f0,6)	(0x200005f4,6)	(0x2000064c,6)	(0x20000650,6)	(0x20000654,6)	(0x200003c0,4)	(0x20000018,4)	(0x2000061c,6)	(0x20000620,6)	(0x20000624,6)	(0x2000000e,0)	(0x2000000f,0)	(0x200003f0,7)	(0x20000458,7)	(0x200004c0,7)	(0x20000528,7)	(0x20000590,7)	(0x20000000,7)
D:	3588.11	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7550	7545	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3624.52	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7586	7585	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3659.54	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7621	7620	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3705.30	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7667	7665	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3742.56	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7704	7700	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3788.52	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7750	7750	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3824.48	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7785	7785	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3861.83	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7823	7820	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3905.72	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7867	7865	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3940.93	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7903	7900	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	3988.96	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7950	7950	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4025.98	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	7988	7985	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4061.33	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8023	8020	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4105.91	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8068	8065	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4142.14	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8104	8100	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4189.47	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8150	8150	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4225.27	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8187	8185	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4260.51	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8222	8220	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4306.45	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8268	8265	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4341.66	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8303	8300	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4389.64	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8351	8350	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4425.50	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8387	8385	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4462.80	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8425	8420	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4506.56	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8468	8465	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4541.79	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8503	8500	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4589.64	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8551	8550	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4624.86	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8586	8585	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4661.15	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8623	8620	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4707.93	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8669	8665	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4745.21	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8706	8705	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4790.11	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8752	8750	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4825.51	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8787	8785	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4861.57	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8823	8820	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4908.34	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8870	8870	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4943.57	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8905	8905	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	4990.55	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8952	8950	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5025.75	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	8988	8985	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5061.03	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9022	9020	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5109.00	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9070	9070	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5146.22	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9108	9105	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5190.78	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9152	9150	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5226.97	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9189	9185	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5263.42	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9225	9225	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5308.24	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9270	9265	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5344.38	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9305	9305	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5391.13	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9353	9350	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5426.32	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9388	9385	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5462.63	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9425	9420	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5509.18	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9471	9470	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5545.47	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9507	9505	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5591.51	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9553	9550	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5626.69	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9588	9585	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5663.98	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9626	9625	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5710.08	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9672	9670	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5746.37	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9708	9705	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5791.59	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9753	9750	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5826.72	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9788	9785	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5863.06	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9825	9820	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5908.84	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9871	9870	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5944.10	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9906	9905	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	5992.31	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9954	9950	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6027.57	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	9989	9985	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6063.92	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10025	10025	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6110.05	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10071	10070	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6147.33	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10109	10105	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6192.08	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10154	10150	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6228.39	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10190	10185	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6263.60	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10225	10225	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6309.86	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10272	10270	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6346.85	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10309	10305	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6392.48	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10354	10350	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6428.80	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10390	10390	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6464.06	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10426	10425	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6509.84	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10472	10470	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6546.28	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10508	10505	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6592.94	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10555	10550	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6629.55	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10591	10590	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6665.99	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10628	10625	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6710.10	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10671	10670	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6747.47	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10709	10705	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6793.20	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10755	10750	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6828.59	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10790	10790	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6864.86	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10826	10825	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6911.66	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10874	10870	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6947.03	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10909	10905	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	6993.41	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10955	10950	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7028.72	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	10991	10990	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7065.93	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11027	11025	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7110.94	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11072	11070	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7148.27	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11110	11105	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7194.31	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11156	11155	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7230.71	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11192	11190	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7267.02	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11229	11225	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7311.52	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11273	11270	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7356.79	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11318	11315	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7405.13	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11367	11365	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7438.12	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11400	11395	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7474.18	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11436	11435	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7512.68	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11475	11470	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
